customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,dependency_score,value_tier,value_score,satisfaction_flag,loyalty_segment,retention_risk,age_group,promo_sensitivity,premium_customer
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,No,38,PayPal,Annually,0,Medium Value,0.5077806122448979,Unsatisfied,High Loyalty,Low Risk,Adult,Low,No
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,0,Low Value,0.2887372448979592,Unsatisfied,Low Loyalty,Low Risk,Mature,Low,No
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Bi-Weekly,0,Medium Value,0.4593622448979592,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly,0,High Value,0.7687499999999999,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually,0,Medium Value,0.4877295918367347,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months,0,Low Value,0.2650892857142857,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,No,5,PayPal,Quarterly,0,Low Value,0.14511479591836737,Satisfied,Low Loyalty,Low Risk,Adult,Low,No
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,13,Bank Transfer,Bi-Weekly,0,Low Value,0.29971938775510204,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly,0,High Value,0.5882653061224489,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually,0,Medium Value,0.4111607142857142,Unsatisfied,High Loyalty,Low Risk,Adult,Low,No
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly,0,Low Value,0.37845663265306123,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly,0,High Value,0.6695280612244898,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months,0,Low Value,0.3418494897959184,Satisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
3404,30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly,0,Low Value,0.378125,Unsatisfied,Low Loyalty,Low Risk,Adult,Low,No
3405,69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually,0,Low Value,0.28079081632653063,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
3406,28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly,0,High Value,0.7835076530612246,Satisfied,High Loyalty,Low Risk,Adult,Low,Yes
3407,57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,No,24,Venmo,Quarterly,0,Medium Value,0.4976913265306123,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly,0,Low Value,0.287576530612245,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually,0,Low Value,0.3537244897959184,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3410,24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months,0,Medium Value,0.4728698979591837,Unsatisfied,Low Loyalty,Low Risk,Young Adult,Low,No
3411,50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly,0,High Value,0.666530612244898,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
3412,29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly,0,High Value,0.6218877551020408,Satisfied,High Loyalty,Low Risk,Adult,Low,Yes
3413,61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31,Venmo,Quarterly,0,High Value,0.5630484693877551,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3414,34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,No,No,16,PayPal,Bi-Weekly,0,High Value,0.6105867346938776,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
3415,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3,Bank Transfer,Quarterly,0,Medium Value,0.4534948979591837,Satisfied,Low Loyalty,Low Risk,Adult,Low,No
3416,38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15,Bank Transfer,Annually,0,Low Value,0.35571428571428576,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
3417,25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,0,Low Value,0.2968494897959184,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly,0,Low Value,0.3129464285714285,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually,0,Low Value,0.2644132653061224,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
3420,23,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5,Venmo,Bi-Weekly,0,Low Value,0.18323979591836737,Unsatisfied,Low Loyalty,Low Risk,Young Adult,Low,No
3421,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,No,No,35,PayPal,Bi-Weekly,0,High Value,0.5581632653061224,Unsatisfied,High Loyalty,Low Risk,Young Adult,Low,Yes
3422,57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27,PayPal,Weekly,0,Low Value,0.3654336734693877,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
3423,19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,No,No,9,Venmo,Monthly,0,Medium Value,0.5233545918367346,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly,0,Medium Value,0.5343239795918368,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
3425,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly,0,Medium Value,0.4571938775510204,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,0,Low Value,0.32849489795918374,Satisfied,Low Loyalty,Low Risk,Adult,Low,No
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually,0,Low Value,0.26804846938775506,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually,0,Low Value,0.3645153061224489,Unsatisfied,High Loyalty,Low Risk,Adult,Low,No
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly,0,Medium Value,0.46695153061224487,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly,0,High Value,0.7795408163265307,Satisfied,High Loyalty,Low Risk,Adult,Low,Yes
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months,0,Medium Value,0.4460841836734694,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20,Venmo,Annually,0,Low Value,0.2794515306122449,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months,0,Medium Value,0.4605102040816326,Satisfied,High Loyalty,Low Risk,Adult,Low,No
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually,0,High Value,0.5759311224489796,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
3435,31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly,0,Medium Value,0.4231122448979592,Unsatisfied,Low Loyalty,Low Risk,Adult,Low,No
3436,68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly,0,High Value,0.824375,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3437,57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly,0,High Value,0.6742729591836735,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3438,22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually,0,Medium Value,0.53625,Unsatisfied,High Loyalty,Low Risk,Young Adult,Low,No
3439,26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,No,33,Credit Card,Monthly,0,High Value,0.5577933673469387,Unsatisfied,High Loyalty,Low Risk,Adult,Low,Yes
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,No,25,Venmo,Quarterly,0,High Value,0.5825637755102041,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2,PayPal,Weekly,0,Medium Value,0.39799744897959183,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
3442,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually,0,Medium Value,0.5132142857142858,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3443,28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly,0,Medium Value,0.5435969387755102,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,No,28,Cash,Bi-Weekly,0,Low Value,0.3128061224489796,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3445,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly,0,Medium Value,0.43422193877551024,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,No,3,Debit Card,Annually,0,Low Value,0.22599489795918373,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,20,Cash,Weekly,0,Medium Value,0.46320153061224484,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3448,62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly,0,Low Value,0.3509948979591837,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
3449,18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly,0,Low Value,0.3347959183673469,Satisfied,High Loyalty,Low Risk,Young Adult,Low,No
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,No,35,Cash,Monthly,0,Low Value,0.3787882653061225,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3451,20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly,0,High Value,0.5849234693877551,Unsatisfied,High Loyalty,Low Risk,Young Adult,Low,Yes
3452,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,No,13,Credit Card,Annually,0,Low Value,0.37159438775510206,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
3453,26,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3,Venmo,Fortnightly,0,Low Value,0.11224489795918366,Unsatisfied,Low Loyalty,Low Risk,Adult,Low,No
3454,31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly,0,High Value,0.6377551020408163,Satisfied,High Loyalty,Low Risk,Adult,Low,Yes
3455,55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly,0,Medium Value,0.49758928571428573,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,No,13,Venmo,Annually,0,Medium Value,0.4615943877551021,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3457,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,No,21,Venmo,Monthly,0,Low Value,0.38307397959183676,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3458,64,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3.0,No,Express,No,No,29,Cash,Fortnightly,0,High Value,0.6483035714285714,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3459,68,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,No,24,Venmo,Quarterly,0,Low Value,0.26144132653061225,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
3460,68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,No,21,PayPal,Annually,0,Low Value,0.21807397959183672,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
3461,41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly,0,Medium Value,0.4757397959183674,Unsatisfied,Low Loyalty,Low Risk,Mature,Low,No
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly,0,Low Value,0.32350765306122453,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3463,44,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months,0,Medium Value,0.5501658163265306,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3464,27,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly,0,Medium Value,0.40876275510204074,Unsatisfied,High Loyalty,Low Risk,Adult,Low,No
3465,36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually,0,Low Value,0.2867219387755102,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
3466,19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly,0,Medium Value,0.5192984693877551,Unsatisfied,High Loyalty,Low Risk,Young Adult,Low,No
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually,0,Low Value,0.38089285714285714,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,No,5,Credit Card,Annually,0,Low Value,0.16511479591836734,Satisfied,Low Loyalty,Low Risk,Young Adult,Low,No
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly,0,High Value,0.6274107142857143,Unsatisfied,High Loyalty,Low Risk,Adult,Low,Yes
3470,36,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually,0,Medium Value,0.4329719387755102,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
3471,19,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly,0,High Value,0.5842984693877551,Satisfied,High Loyalty,Low Risk,Young Adult,Low,Yes
3472,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly,0,High Value,0.5674234693877551,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3473,31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4.0,No,Free Shipping,No,No,15,Debit Card,Weekly,0,Low Value,0.3594642857142857,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
3474,63,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly,0,Low Value,0.32372448979591834,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
3475,41,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly,0,Medium Value,0.5278316326530612,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,No,9,Cash,Quarterly,0,Medium Value,0.45647959183673475,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3477,68,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly,0,High Value,0.6555994897959183,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
3478,53,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly,0,High Value,0.717155612244898,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3479,36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly,0,Medium Value,0.4841454081632653,Satisfied,High Loyalty,Low Risk,Adult,Low,No
3480,46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,No,41,Cash,Monthly,0,Medium Value,0.5223979591836735,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3481,21,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Monthly,0,High Value,0.6762627551020408,Unsatisfied,High Loyalty,Low Risk,Young Adult,Low,Yes
3482,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly,0,High Value,0.6342729591836734,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3483,66,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly,0,High Value,0.5887882653061225,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3484,19,Female,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months,0,Low Value,0.2680739795918367,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
3485,44,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly,0,Medium Value,0.507844387755102,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
3486,50,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly,0,Low Value,0.24031887755102038,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly,0,High Value,0.5687372448979592,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
3488,25,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually,0,Low Value,0.2551530612244898,Unsatisfied,High Loyalty,Low Risk,Young Adult,Low,No
3489,62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly,0,Low Value,0.10110969387755103,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months,0,Low Value,0.27354591836734693,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3491,62,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly,0,High Value,0.6308928571428573,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
3492,22,Female,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly,0,Low Value,0.20571428571428568,Satisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
3493,48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,No,48,Bank Transfer,Annually,0,Medium Value,0.5408801020408163,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3494,48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly,0,High Value,0.7069132653061225,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
3495,62,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly,0,Low Value,0.3711479591836735,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
3496,24,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly,0,Low Value,0.30271683673469385,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
3497,39,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,No,22,PayPal,Monthly,0,Low Value,0.3048214285714286,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
3498,35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months,0,Low Value,0.29933673469387756,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
3499,47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly,0,Low Value,0.21549744897959183,Unsatisfied,Low Loyalty,Low Risk,Mature,Low,No
3500,22,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,No,13,PayPal,Every 3 Months,0,Low Value,0.17409438775510205,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
3501,38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly,0,Medium Value,0.48403061224489796,Satisfied,High Loyalty,Low Risk,Adult,Low,No
3502,53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,No,43,Bank Transfer,Weekly,0,High Value,0.7840178571428571,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly,0,Medium Value,0.41431122448979596,Satisfied,High Loyalty,Low Risk,Adult,Low,No
3504,31,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly,0,High Value,0.8101530612244898,Unsatisfied,High Loyalty,Low Risk,Adult,Low,Yes
3505,65,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,No,50,Venmo,Monthly,0,Medium Value,0.49312500000000004,Satisfied,High Loyalty,Low Risk,Mature,Low,No
3506,48,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months,0,Medium Value,0.41252551020408157,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
3507,18,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly,0,Low Value,0.3754719387755102,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
3508,46,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months,0,Medium Value,0.4990433673469387,Satisfied,High Loyalty,Low Risk,Mature,Low,No
